epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,4535.75,0.95345,1.27322,1.29067,0.63432,0.50619,0.54192,0.36682,1.34742,1.67641,1.72222,0.007129,0.007129,0.007129
31,4761.04,0.95113,1.22999,1.28848,0.63508,0.50656,0.54363,0.3662,1.356,1.64556,1.70896,0.00703,0.00703,0.00703
32,4974.96,0.9373,1.21517,1.275,0.63606,0.51226,0.55138,0.37355,1.33649,1.66172,1.68913,0.006931,0.006931,0.006931
33,208.415,0.89702,1.15779,1.24404,0.65452,0.50987,0.55188,0.37455,1.33619,1.64972,1.69028,0.006832,0.006832,0.006832
34,208.136,0.786,0.97351,1.16876,0.658,0.50841,0.54922,0.3708,1.35478,1.77174,1.7483,0.006733,0.006733,0.006733
35,202.28,0.71875,0.84723,1.12329,0.65344,0.50143,0.53843,0.3683,1.35702,1.88199,1.76737,0.006634,0.006634,0.006634
36,392.263,0.92247,1.17693,1.26971,0.65745,0.49712,0.53779,0.36416,1.3523,1.66327,1.71727,0.006535,0.006535,0.006535
37,599.631,0.91565,1.1807,1.26828,0.64836,0.5152,0.55017,0.37811,1.32712,1.65345,1.69853,0.006436,0.006436,0.006436
38,813.109,0.91001,1.16224,1.25851,0.63344,0.51226,0.55306,0.3788,1.33394,1.69166,1.70181,0.006337,0.006337,0.006337
39,1033.08,0.89465,1.12863,1.24606,0.64638,0.52651,0.56175,0.38077,1.32298,1.6584,1.69821,0.006238,0.006238,0.006238
40,1227.92,0.90335,1.12405,1.25117,0.65734,0.51036,0.55543,0.38122,1.32617,1.68734,1.69899,0.006139,0.006139,0.006139
41,1423.14,0.87986,1.1113,1.23167,0.66074,0.51144,0.55841,0.38543,1.32446,1.64709,1.71033,0.00604,0.00604,0.00604
42,1612.36,0.87505,1.09116,1.23373,0.67703,0.51222,0.56372,0.38629,1.31567,1.64463,1.68823,0.005941,0.005941,0.005941
43,1806.99,0.87005,1.08277,1.22106,0.66269,0.52084,0.56474,0.39067,1.30896,1.68285,1.68039,0.005842,0.005842,0.005842
44,1993.23,0.86173,1.06132,1.22377,0.68468,0.50177,0.55851,0.38412,1.31189,1.64751,1.69091,0.005743,0.005743,0.005743
45,2186.77,0.85557,1.05755,1.22033,0.66713,0.51939,0.56287,0.3877,1.30018,1.68169,1.68185,0.005644,0.005644,0.005644
46,2374.4,0.85619,1.04777,1.22238,0.66691,0.49794,0.54858,0.37819,1.29843,1.69252,1.67443,0.005545,0.005545,0.005545
47,2568.51,0.85037,1.06458,1.21051,0.67092,0.50698,0.5513,0.38247,1.29104,1.68999,1.67871,0.005446,0.005446,0.005446
48,2754.21,0.85242,1.05718,1.21354,0.65629,0.52504,0.56436,0.39009,1.29787,1.67861,1.67012,0.005347,0.005347,0.005347
49,2948.23,0.84043,1.02275,1.20334,0.69826,0.50028,0.56082,0.38714,1.3131,1.68425,1.68853,0.005248,0.005248,0.005248
50,3132.72,0.83751,1.02637,1.20868,0.67652,0.50345,0.5612,0.3877,1.29853,1.67271,1.68258,0.005149,0.005149,0.005149
51,3326.42,0.832,1.02094,1.1992,0.65925,0.52068,0.56077,0.39025,1.29498,1.68426,1.68072,0.00505,0.00505,0.00505
52,3514.19,0.82473,1.00413,1.1927,0.65134,0.52582,0.5632,0.39154,1.29133,1.6744,1.66564,0.004951,0.004951,0.004951
53,3708.47,0.82526,1.00343,1.19566,0.66005,0.51885,0.56585,0.39326,1.27596,1.66264,1.65453,0.004852,0.004852,0.004852
54,3891.96,0.81364,0.98353,1.19007,0.65347,0.51571,0.56158,0.3898,1.28736,1.69934,1.67405,0.004753,0.004753,0.004753
55,4086.42,0.81381,0.97359,1.18468,0.63195,0.52982,0.56674,0.39478,1.28397,1.68628,1.66191,0.004654,0.004654,0.004654
56,4272.36,0.8,0.96507,1.1789,0.65885,0.51022,0.55873,0.38958,1.27619,1.71712,1.66597,0.004555,0.004555,0.004555
57,4468.59,0.80203,0.94289,1.18382,0.66329,0.51853,0.55682,0.39093,1.27476,1.74104,1.66201,0.004456,0.004456,0.004456
58,4654.84,0.79519,0.94022,1.17373,0.66057,0.51433,0.55789,0.39061,1.28894,1.74268,1.66994,0.004357,0.004357,0.004357
59,4848.92,0.81919,0.98382,1.19428,0.65102,0.52101,0.5611,0.39085,1.29108,1.73901,1.683,0.004258,0.004258,0.004258
60,5033.49,0.8009,0.95223,1.17651,0.6494,0.51749,0.56259,0.39293,1.28541,1.72272,1.66812,0.004159,0.004159,0.004159
61,5228.35,0.80823,0.94007,1.18716,0.66739,0.51038,0.56155,0.39295,1.28226,1.75133,1.66468,0.00406,0.00406,0.00406
62,5413.06,0.79184,0.93748,1.17086,0.65175,0.52463,0.56074,0.39072,1.29028,1.7408,1.67213,0.003961,0.003961,0.003961
63,5606.13,0.79389,0.9303,1.17116,0.65739,0.52075,0.56328,0.39056,1.28748,1.7345,1.67724,0.003862,0.003862,0.003862
64,5793.22,0.77903,0.92709,1.15867,0.65218,0.52752,0.5663,0.39511,1.29056,1.75181,1.67629,0.003763,0.003763,0.003763
65,5987.75,0.781,0.90605,1.16647,0.65096,0.5188,0.56222,0.39429,1.27758,1.76018,1.66072,0.003664,0.003664,0.003664
66,6176.38,0.78032,0.91156,1.16212,0.67569,0.50522,0.56059,0.3923,1.2822,1.7618,1.66703,0.003565,0.003565,0.003565
67,6370.85,0.76971,0.88633,1.14877,0.65202,0.52209,0.56168,0.39179,1.28387,1.75695,1.66694,0.003466,0.003466,0.003466
68,6555.68,0.77491,0.89109,1.16225,0.67407,0.51766,0.56093,0.39273,1.28838,1.76639,1.67328,0.003367,0.003367,0.003367
69,6747.76,0.76494,0.89721,1.15586,0.66469,0.51935,0.56163,0.39213,1.28281,1.78565,1.66288,0.003268,0.003268,0.003268
70,6932.92,0.76229,0.87684,1.1501,0.67274,0.51532,0.56195,0.39284,1.28925,1.79858,1.67471,0.003169,0.003169,0.003169
71,7127.65,0.7465,0.83655,1.14271,0.67108,0.51439,0.55859,0.39171,1.28985,1.82021,1.67693,0.00307,0.00307,0.00307
72,7312.58,0.73436,0.84201,1.13691,0.66422,0.51312,0.55513,0.39004,1.28873,1.823,1.68094,0.002971,0.002971,0.002971
73,7505.89,0.74257,0.83704,1.13996,0.67579,0.50564,0.55421,0.38731,1.29026,1.81934,1.68109,0.002872,0.002872,0.002872
74,7694.94,0.74182,0.82725,1.13468,0.65429,0.51319,0.55563,0.38929,1.28693,1.82289,1.67661,0.002773,0.002773,0.002773
