epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,178.634,1.09779,1.21285,1.35708,0.49109,0.35106,0.37592,0.23507,1.61653,2.56644,1.92603,0.00332754,0.00332754,0.00332754
2,355.321,1.14402,1.34465,1.39149,0.52057,0.43104,0.45443,0.28626,1.48447,2.05848,1.79543,0.00659493,0.00659493,0.00659493
3,534.361,1.22864,1.52032,1.4615,0.51181,0.39324,0.42128,0.25003,1.62619,2.25944,1.92277,0.00979632,0.00979632,0.00979632
4,702.457,1.30892,1.69895,1.52177,0.5184,0.40836,0.42309,0.25878,1.566,2.20824,1.8897,0.009703,0.009703,0.009703
5,870.591,1.30743,1.69029,1.52449,0.51727,0.37961,0.40874,0.23786,1.67763,2.25498,1.9801,0.009604,0.009604,0.009604
6,1042.95,1.29319,1.65502,1.51677,0.53507,0.4422,0.47088,0.2875,1.55993,1.98479,1.84993,0.009505,0.009505,0.009505
7,1210.39,1.27604,1.63428,1.50443,0.45319,0.41687,0.42132,0.25844,1.53999,2.18561,1.84192,0.009406,0.009406,0.009406
8,1378.42,1.27076,1.5966,1.49693,0.55524,0.39326,0.44631,0.28002,1.53044,2.17193,1.85637,0.009307,0.009307,0.009307
9,1556.97,1.25234,1.56074,1.47703,0.56545,0.39168,0.43509,0.26286,1.57193,2.23359,1.86419,0.009208,0.009208,0.009208
10,1730.28,1.23691,1.53224,1.47488,0.51733,0.41306,0.44219,0.26728,1.60654,2.18312,1.89738,0.009109,0.009109,0.009109
11,1906.76,1.22923,1.51412,1.4636,0.57207,0.43817,0.47283,0.2982,1.48869,2.04565,1.82145,0.00901,0.00901,0.00901
12,2073.08,1.22275,1.50372,1.45884,0.53616,0.44754,0.46151,0.28103,1.54665,1.97841,1.84024,0.008911,0.008911,0.008911
13,2248.97,1.20965,1.47065,1.44535,0.53735,0.45717,0.4788,0.29763,1.49232,1.99589,1.81214,0.008812,0.008812,0.008812
14,2423.63,1.20548,1.45276,1.44267,0.52844,0.42056,0.4543,0.28724,1.49012,2.1462,1.80264,0.008713,0.008713,0.008713
15,2601.16,1.19503,1.44539,1.44005,0.57085,0.45949,0.47474,0.30205,1.49563,2.0314,1.8077,0.008614,0.008614,0.008614
