epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,12828.3,0.74393,0.67316,1.21483,0.93782,0.94654,0.97788,0.84778,0.55369,0.37639,1.07886,0.000169718,0.000169718,0.000169718
79,12992.8,0.74146,0.66733,1.21244,0.93738,0.94846,0.98183,0.85478,0.54775,0.36713,1.07205,0.000162649,0.000162649,0.000162649
80,13156.4,0.73843,0.65894,1.20864,0.94446,0.94811,0.9811,0.85898,0.53598,0.3592,1.06403,0.000155581,0.000155581,0.000155581
81,13320.7,0.72776,0.64168,1.20198,0.9511,0.94259,0.98135,0.85939,0.52612,0.35797,1.05805,0.000148512,0.000148512,0.000148512
82,13484,0.72485,0.6452,1.19718,0.9517,0.94382,0.98154,0.8589,0.5294,0.35508,1.05798,0.000141443,0.000141443,0.000141443
83,13648.3,0.71774,0.63446,1.18822,0.94454,0.95549,0.98287,0.86171,0.5227,0.348,1.05084,0.000134375,0.000134375,0.000134375
84,13812,0.71761,0.63059,1.19321,0.94828,0.95454,0.9846,0.86908,0.50947,0.33579,1.04454,0.000127306,0.000127306,0.000127306
85,13976.3,0.70651,0.62135,1.18572,0.9569,0.95403,0.98368,0.86955,0.51296,0.3353,1.04352,0.000120238,0.000120238,0.000120238
86,14140.1,0.70113,0.61222,1.17559,0.96085,0.95477,0.98593,0.87156,0.50743,0.32858,1.03473,0.000113169,0.000113169,0.000113169
87,14304.5,0.68381,0.59992,1.1666,0.96061,0.96004,0.98655,0.87224,0.50347,0.32668,1.03139,0.0001061,0.0001061,0.0001061
88,14468.3,0.69467,0.60435,1.17609,0.96287,0.95733,0.98685,0.87651,0.49631,0.32172,1.02812,9.90318e-05,9.90318e-05,9.90318e-05
89,14632.5,0.68355,0.59286,1.16684,0.95956,0.96517,0.98654,0.87734,0.49507,0.31881,1.02628,9.19632e-05,9.19632e-05,9.19632e-05
90,14795.9,0.67411,0.58187,1.15696,0.9594,0.96628,0.98718,0.8777,0.48989,0.31415,1.01933,8.48946e-05,8.48946e-05,8.48946e-05
91,14961.1,0.58355,0.43992,1.10424,0.96576,0.96665,0.98879,0.88144,0.48363,0.30968,1.01836,7.7826e-05,7.7826e-05,7.7826e-05
92,15124.3,0.57114,0.42325,1.09032,0.9677,0.96788,0.98977,0.88541,0.47349,0.30225,1.01003,7.07574e-05,7.07574e-05,7.07574e-05
93,15288.9,0.56407,0.41359,1.08692,0.96747,0.97367,0.98979,0.8883,0.46827,0.29817,1.00816,6.36888e-05,6.36888e-05,6.36888e-05
94,15452.7,0.55802,0.41208,1.07977,0.97054,0.97736,0.99063,0.88964,0.46356,0.29402,1.00385,5.66202e-05,5.66202e-05,5.66202e-05
95,15616.8,0.5502,0.39512,1.0744,0.96903,0.97976,0.9908,0.89405,0.45778,0.28928,0.99798,4.95516e-05,4.95516e-05,4.95516e-05
96,15780,0.54533,0.39128,1.07488,0.97264,0.97259,0.99128,0.89434,0.45323,0.28742,0.99413,4.2483e-05,4.2483e-05,4.2483e-05
97,15943.9,0.53455,0.37914,1.06234,0.97269,0.97375,0.99123,0.89799,0.44846,0.28507,0.98935,3.54144e-05,3.54144e-05,3.54144e-05
98,16107.1,0.5296,0.38011,1.0564,0.97539,0.96894,0.99139,0.89799,0.4448,0.28254,0.98661,2.83458e-05,2.83458e-05,2.83458e-05
99,16271.4,0.52269,0.37312,1.05534,0.9722,0.97531,0.99156,0.89886,0.4438,0.28144,0.98591,2.12772e-05,2.12772e-05,2.12772e-05
100,16434.9,0.52273,0.37428,1.058,0.97364,0.97708,0.9916,0.89956,0.44239,0.27914,0.98525,1.42086e-05,1.42086e-05,1.42086e-05
