epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4201.44,0.98004,1.0591,1.30597,0.65516,0.43965,0.49747,0.34096,1.3752,2.49968,1.67591,0.005842,0.005842,0.005842
44,4298.69,0.9845,1.04778,1.29845,0.64704,0.42885,0.49799,0.34255,1.36648,2.519,1.67867,0.005743,0.005743,0.005743
45,4395.97,0.98194,1.03783,1.2976,0.64009,0.42184,0.47796,0.32562,1.40054,2.57144,1.71932,0.005644,0.005644,0.005644
46,4493.64,0.97871,1.0487,1.29397,0.66654,0.42985,0.49127,0.33673,1.37562,2.54772,1.68501,0.005545,0.005545,0.005545
47,4591.23,0.97002,1.02528,1.29112,0.65698,0.43213,0.49702,0.33968,1.3821,2.49652,1.69509,0.005446,0.005446,0.005446
48,4688.84,0.96137,1.01528,1.28214,0.65349,0.42874,0.48829,0.33682,1.38033,2.61706,1.69441,0.005347,0.005347,0.005347
49,4785.96,0.96553,1.00972,1.28665,0.65968,0.43541,0.49203,0.33875,1.38784,2.57861,1.70451,0.005248,0.005248,0.005248
50,4883.48,0.96225,1.00964,1.28227,0.66194,0.42226,0.48271,0.33177,1.39315,2.62036,1.71204,0.005149,0.005149,0.005149
51,4980.69,0.95467,0.9994,1.27477,0.6584,0.41893,0.486,0.33472,1.38256,2.62218,1.69405,0.00505,0.00505,0.00505
52,5077.84,0.95144,0.9976,1.27315,0.67114,0.42864,0.49077,0.33778,1.37892,2.63244,1.69208,0.004951,0.004951,0.004951
53,5174.82,0.94649,0.99105,1.27601,0.68305,0.42335,0.48482,0.3329,1.38382,2.63165,1.7044,0.004852,0.004852,0.004852
54,5272.25,0.9389,0.97214,1.26485,0.65698,0.42632,0.48741,0.33649,1.37936,2.63614,1.69581,0.004753,0.004753,0.004753
55,5369.49,0.93899,0.96394,1.27014,0.65082,0.42837,0.48498,0.3333,1.39218,2.67447,1.7188,0.004654,0.004654,0.004654
56,5466.75,0.93522,0.96832,1.26068,0.65426,0.42693,0.49157,0.33905,1.38151,2.69735,1.70496,0.004555,0.004555,0.004555
57,5564.2,0.9308,0.95467,1.25843,0.65713,0.42727,0.48906,0.3385,1.38061,2.64461,1.70048,0.004456,0.004456,0.004456
58,5661.46,0.92456,0.94662,1.25875,0.64942,0.42005,0.48262,0.3329,1.38439,2.67528,1.70876,0.004357,0.004357,0.004357
59,5758.87,0.9278,0.94536,1.25705,0.64887,0.42384,0.48555,0.3362,1.38141,2.68314,1.70349,0.004258,0.004258,0.004258
60,5855.53,0.93407,0.9455,1.26179,0.64145,0.43226,0.48456,0.33594,1.37543,2.67096,1.6994,0.004159,0.004159,0.004159
61,5953.23,0.91167,0.92722,1.24455,0.64998,0.4307,0.49103,0.33861,1.37302,2.67256,1.69604,0.00406,0.00406,0.00406
62,96.386,0.90289,0.91754,1.24228,0.66044,0.41749,0.49051,0.34061,1.37509,2.74535,1.69405,0.003961,0.003961,0.003961
63,192.795,0.90401,0.91622,1.23931,0.66169,0.41924,0.4892,0.34074,1.37595,2.77796,1.7068,0.003862,0.003862,0.003862
64,289.445,0.90292,0.92123,1.23907,0.65665,0.41758,0.49026,0.34205,1.37133,2.79001,1.70278,0.003763,0.003763,0.003763
65,385.763,0.89214,0.89199,1.23428,0.66747,0.41928,0.49242,0.3441,1.36424,2.80107,1.6958,0.003664,0.003664,0.003664
66,481.566,0.89085,0.88981,1.22504,0.66632,0.41465,0.49183,0.34472,1.36815,2.81632,1.70092,0.003565,0.003565,0.003565
67,578.022,0.89824,0.9041,1.23751,0.66928,0.41422,0.49052,0.34293,1.37294,2.81365,1.70505,0.003466,0.003466,0.003466
68,674.767,0.88436,0.88606,1.22806,0.67255,0.41268,0.49098,0.34342,1.36953,2.82871,1.70147,0.003367,0.003367,0.003367
69,770.999,0.88296,0.87926,1.22607,0.66977,0.41226,0.48996,0.34336,1.36956,2.81409,1.70537,0.003268,0.003268,0.003268
70,866.958,0.88462,0.87677,1.22323,0.67914,0.41077,0.49073,0.34286,1.37005,2.82784,1.70658,0.003169,0.003169,0.003169
71,963.23,0.86683,0.85315,1.21797,0.69167,0.41295,0.49208,0.34363,1.37108,2.84882,1.70974,0.00307,0.00307,0.00307
72,1059.16,0.86789,0.85597,1.21263,0.67359,0.40781,0.49141,0.34435,1.36971,2.87606,1.7074,0.002971,0.002971,0.002971
73,1155.43,0.86411,0.84672,1.21635,0.67798,0.4099,0.49043,0.3441,1.3676,2.8841,1.70449,0.002872,0.002872,0.002872
74,1251.26,0.86905,0.84768,1.21428,0.67806,0.41104,0.4894,0.34207,1.3671,2.86259,1.70497,0.002773,0.002773,0.002773
75,1347.09,0.85845,0.83426,1.20828,0.67609,0.40874,0.48638,0.33983,1.37408,2.88131,1.71348,0.002674,0.002674,0.002674
76,1443.57,0.85694,0.83301,1.20704,0.67607,0.40697,0.48518,0.33973,1.37445,2.89105,1.71458,0.002575,0.002575,0.002575
77,1539.67,0.85394,0.83455,1.20288,0.68958,0.40489,0.4848,0.33931,1.375,2.92209,1.71543,0.002476,0.002476,0.002476
78,1635.44,0.84633,0.82207,1.19988,0.68743,0.40319,0.48404,0.33891,1.37495,2.93477,1.71971,0.002377,0.002377,0.002377
79,1731.57,0.83849,0.81703,1.19197,0.68703,0.40413,0.4861,0.34046,1.37078,2.9244,1.71519,0.002278,0.002278,0.002278
80,1827.36,0.8388,0.81173,1.19634,0.69369,0.40332,0.48602,0.34013,1.36892,2.93017,1.7128,0.002179,0.002179,0.002179
81,1923.36,0.83373,0.79644,1.19139,0.68253,0.40371,0.48614,0.33965,1.36963,2.93195,1.71289,0.00208,0.00208,0.00208
82,2019.51,0.82626,0.78705,1.18365,0.68265,0.40272,0.48501,0.339,1.36996,2.94863,1.71545,0.001981,0.001981,0.001981
