epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,4027.16,1.54766,2.00732,1.72734,0.45477,0.37503,0.37339,0.22148,1.58815,2.19425,1.85455,0.000473668,0.000473668,0.000473668
36,4135.41,1.53483,1.98829,1.7069,0.47323,0.43803,0.43229,0.24895,1.63787,2.04991,1.90878,0.000466599,0.000466599,0.000466599
37,4235.96,1.52567,1.98557,1.70028,0.48006,0.4248,0.41734,0.25224,1.53524,2.04605,1.82682,0.00045953,0.00045953,0.00045953
38,4336.35,1.52819,1.96687,1.70529,0.51111,0.43124,0.4415,0.26316,1.57332,1.94284,1.84988,0.000452462,0.000452462,0.000452462
39,4512.74,1.52669,1.95623,1.69727,0.48178,0.39989,0.40997,0.24298,1.54951,2.05705,1.85416,0.000445393,0.000445393,0.000445393
40,4611.99,1.50995,1.93042,1.6886,0.48017,0.42905,0.43189,0.25443,1.59143,2.01718,1.86223,0.000438325,0.000438325,0.000438325
41,4714.2,1.51504,1.95543,1.69366,0.50904,0.41881,0.42939,0.25038,1.58856,2.00466,1.86878,0.000431256,0.000431256,0.000431256
42,4819.09,1.50977,1.91071,1.68611,0.47905,0.40122,0.39623,0.23919,1.54206,2.09395,1.84257,0.000424187,0.000424187,0.000424187
43,4916.62,1.51261,1.92657,1.69414,0.49365,0.42402,0.42096,0.24975,1.58403,2.02278,1.86315,0.000417119,0.000417119,0.000417119
44,5012.39,1.49467,1.88905,1.67267,0.52064,0.45662,0.45392,0.26465,1.58655,1.95393,1.85615,0.00041005,0.00041005,0.00041005
45,5120.41,1.51008,1.91606,1.69069,0.49362,0.43992,0.44008,0.26339,1.55161,1.94972,1.82914,0.000402982,0.000402982,0.000402982
46,5221.03,1.50622,1.87958,1.67914,0.52367,0.40238,0.42824,0.25533,1.56658,2.01319,1.84012,0.000395913,0.000395913,0.000395913
47,5322.56,1.49519,1.87205,1.67261,0.5269,0.42775,0.44946,0.26665,1.57978,1.99745,1.83677,0.000388844,0.000388844,0.000388844
48,5427.09,1.48782,1.85294,1.66243,0.51166,0.41252,0.42799,0.2582,1.54629,2.0154,1.82018,0.000381776,0.000381776,0.000381776
49,5525.5,1.48564,1.84186,1.65666,0.48004,0.43048,0.42251,0.25666,1.55381,2.00492,1.82014,0.000374707,0.000374707,0.000374707
50,5629.45,1.49356,1.84921,1.67038,0.50394,0.45742,0.45308,0.27192,1.54674,1.90645,1.82776,0.000367639,0.000367639,0.000367639
51,5736.49,1.48131,1.84126,1.65116,0.50211,0.45001,0.45582,0.27958,1.50299,1.87097,1.7985,0.00036057,0.00036057,0.00036057
52,5836.59,1.49745,1.85299,1.67217,0.4931,0.45031,0.43914,0.27133,1.509,1.90002,1.7905,0.000353501,0.000353501,0.000353501
53,5940.28,1.47475,1.83173,1.656,0.52421,0.43792,0.44946,0.27497,1.50526,1.94038,1.79971,0.000346433,0.000346433,0.000346433
54,6073.01,1.46999,1.81383,1.64716,0.52951,0.44309,0.46662,0.284,1.4995,1.87175,1.78405,0.000339364,0.000339364,0.000339364
55,6174.29,1.46976,1.80421,1.6462,0.526,0.42336,0.43514,0.26761,1.51342,2.03068,1.79887,0.000332296,0.000332296,0.000332296
56,6275.7,1.46174,1.78801,1.63422,0.52931,0.44218,0.45505,0.28075,1.48725,1.91053,1.77012,0.000325227,0.000325227,0.000325227
57,6388.55,1.46334,1.79559,1.64052,0.53936,0.41632,0.4434,0.27053,1.51465,1.97587,1.79546,0.000318158,0.000318158,0.000318158
58,6484.98,1.45965,1.78038,1.63755,0.53666,0.4243,0.44603,0.28005,1.50122,2.06751,1.78575,0.00031109,0.00031109,0.00031109
59,6586.4,1.44861,1.75528,1.62887,0.5705,0.42216,0.45762,0.2812,1.52484,1.93652,1.7999,0.000304021,0.000304021,0.000304021
60,6692.53,1.4411,1.73848,1.61861,0.54251,0.42178,0.43578,0.27045,1.49252,1.96625,1.78178,0.000296953,0.000296953,0.000296953
61,6790.47,1.44432,1.752,1.6328,0.55349,0.45012,0.47056,0.2889,1.49557,1.87998,1.77847,0.000289884,0.000289884,0.000289884
62,6893.78,1.44903,1.76265,1.63806,0.55009,0.46541,0.48735,0.29554,1.49388,1.7879,1.78264,0.000282815,0.000282815,0.000282815
63,6998.96,1.44822,1.7469,1.627,0.53184,0.46447,0.47711,0.29659,1.48292,1.82932,1.76503,0.000275747,0.000275747,0.000275747
64,7096.54,1.45103,1.73606,1.62287,0.53771,0.44209,0.4645,0.28985,1.48137,1.90774,1.77244,0.000268678,0.000268678,0.000268678
65,7198.41,1.42792,1.70677,1.61172,0.52482,0.46104,0.46293,0.28862,1.48495,1.8761,1.77386,0.00026161,0.00026161,0.00026161
66,7305.67,1.43688,1.73392,1.61582,0.54001,0.44638,0.46639,0.28864,1.49532,1.9481,1.76996,0.000254541,0.000254541,0.000254541
67,7405.45,1.43577,1.70171,1.6115,0.5438,0.45315,0.47298,0.29476,1.46764,1.88926,1.75814,0.000247472,0.000247472,0.000247472
68,7506.9,1.42928,1.68748,1.60314,0.52807,0.46553,0.47086,0.29044,1.49211,1.90191,1.78386,0.000240404,0.000240404,0.000240404
69,7605.74,1.42018,1.67766,1.59571,0.57186,0.42149,0.45574,0.28666,1.46049,1.92387,1.77134,0.000233335,0.000233335,0.000233335
70,7703.28,1.42596,1.67754,1.60129,0.60398,0.43491,0.49072,0.30607,1.46063,1.82639,1.75376,0.000226267,0.000226267,0.000226267
71,7798.44,1.41787,1.68842,1.60581,0.5788,0.4576,0.49789,0.31158,1.45566,1.76881,1.74738,0.000219198,0.000219198,0.000219198
72,7906.44,1.41385,1.6756,1.59434,0.57975,0.46319,0.48847,0.30865,1.44115,1.84444,1.74515,0.000212129,0.000212129,0.000212129
73,8005.81,1.41064,1.65563,1.58135,0.55148,0.46345,0.48508,0.30382,1.46296,1.86141,1.75156,0.000205061,0.000205061,0.000205061
74,8109.66,1.40519,1.64865,1.57811,0.57385,0.44839,0.48055,0.30374,1.45376,1.87319,1.75096,0.000197992,0.000197992,0.000197992
75,8221.21,1.40982,1.64569,1.59135,0.55169,0.48105,0.49584,0.31374,1.45307,1.8439,1.73734,0.000190924,0.000190924,0.000190924
76,8324.49,1.4025,1.65108,1.57925,0.54243,0.44429,0.47213,0.29726,1.45566,1.87973,1.74322,0.000183855,0.000183855,0.000183855
77,8423.46,1.39149,1.60786,1.56669,0.54904,0.44902,0.47602,0.3015,1.45274,1.86946,1.74807,0.000176786,0.000176786,0.000176786
78,8530.68,1.39749,1.62138,1.5702,0.54222,0.45541,0.47328,0.29498,1.46889,1.8592,1.74576,0.000169718,0.000169718,0.000169718
79,8632.18,1.40049,1.61844,1.57909,0.56307,0.46509,0.48586,0.30927,1.42003,1.81542,1.72625,0.000162649,0.000162649,0.000162649
80,8733.81,1.3854,1.58993,1.56494,0.58377,0.45936,0.49519,0.31291,1.45103,1.81739,1.73765,0.000155581,0.000155581,0.000155581
81,8842.29,1.38374,1.60796,1.5651,0.55653,0.45401,0.4821,0.30331,1.45979,1.84396,1.73685,0.000148512,0.000148512,0.000148512
82,8940.24,1.38278,1.58465,1.55618,0.53188,0.45596,0.47288,0.29898,1.46402,1.89068,1.74906,0.000141443,0.000141443,0.000141443
83,9039.89,1.3754,1.57666,1.55338,0.55288,0.47135,0.49184,0.31308,1.43597,1.83637,1.7233,0.000134375,0.000134375,0.000134375
84,9147.71,1.37982,1.58318,1.55796,0.54334,0.46216,0.48137,0.30521,1.44919,1.86884,1.74016,0.000127306,0.000127306,0.000127306
85,9247.67,1.37643,1.58394,1.5576,0.57023,0.46397,0.48475,0.30427,1.45123,1.84496,1.73724,0.000120238,0.000120238,0.000120238
86,9351.52,1.37062,1.56355,1.55305,0.57688,0.46294,0.49426,0.31146,1.4363,1.82666,1.72128,0.000113169,0.000113169,0.000113169
87,9459.74,1.3761,1.57113,1.55957,0.56892,0.46968,0.49406,0.31159,1.44007,1.82606,1.727,0.0001061,0.0001061,0.0001061
88,9558.04,1.37683,1.57398,1.55254,0.58346,0.46026,0.49231,0.31086,1.43475,1.8324,1.72353,9.90318e-05,9.90318e-05,9.90318e-05
89,9653.53,1.37081,1.56966,1.54692,0.57905,0.44449,0.48917,0.3111,1.42013,1.84594,1.71314,9.19632e-05,9.19632e-05,9.19632e-05
90,9757.68,1.36259,1.54346,1.54262,0.57432,0.46825,0.49873,0.31357,1.42934,1.81904,1.72161,8.48946e-05,8.48946e-05,8.48946e-05
91,9894.74,1.19326,1.13208,1.46205,0.55563,0.46072,0.48821,0.30812,1.42318,1.84248,1.71752,7.7826e-05,7.7826e-05,7.7826e-05
92,9993.15,1.19427,1.10764,1.46419,0.54049,0.47386,0.48803,0.30912,1.42541,1.8687,1.71807,7.07574e-05,7.07574e-05,7.07574e-05
93,10088.3,1.17463,1.07177,1.45203,0.54124,0.47714,0.49391,0.31194,1.42302,1.84307,1.71577,6.36888e-05,6.36888e-05,6.36888e-05
94,10179.4,1.17694,1.06977,1.45148,0.59648,0.44621,0.49042,0.31056,1.42604,1.85533,1.71738,5.66202e-05,5.66202e-05,5.66202e-05
95,10285.2,1.16518,1.06174,1.44356,0.59241,0.4528,0.49726,0.31393,1.428,1.84557,1.72105,4.95516e-05,4.95516e-05,4.95516e-05
96,10380.1,1.1707,1.05841,1.44533,0.57526,0.45918,0.49364,0.31143,1.42932,1.84647,1.72125,4.2483e-05,4.2483e-05,4.2483e-05
97,10472.1,1.15243,1.04138,1.43485,0.57183,0.47527,0.49501,0.31356,1.42491,1.84407,1.7232,3.54144e-05,3.54144e-05,3.54144e-05
98,10578.4,1.15171,1.03876,1.43059,0.5785,0.47368,0.49908,0.31487,1.42549,1.83774,1.7187,2.83458e-05,2.83458e-05,2.83458e-05
99,10673.3,1.15535,1.0247,1.438,0.56313,0.48186,0.4953,0.31338,1.42521,1.84932,1.71897,2.12772e-05,2.12772e-05,2.12772e-05
100,10774.6,1.14808,1.01648,1.43433,0.58204,0.47391,0.49741,0.31544,1.42253,1.85208,1.71812,1.42086e-05,1.42086e-05,1.42086e-05
