epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,283.764,0.93325,0.86867,1.1883,0.64517,0.52337,0.55876,0.38975,1.29328,1.80803,1.68322,0.000424187,0.000424187,0.000424187
43,389.802,0.94383,0.87255,1.19009,0.63782,0.51212,0.55483,0.38803,1.2854,1.85464,1.66735,0.000417119,0.000417119,0.000417119
44,502.863,0.9648,0.89905,1.20895,0.69071,0.49256,0.56038,0.39165,1.30033,1.73896,1.68748,0.00041005,0.00041005,0.00041005
45,610.127,0.95549,0.88028,1.20315,0.64112,0.51677,0.56297,0.3911,1.30494,1.78537,1.68541,0.000402982,0.000402982,0.000402982
46,716.701,0.94029,0.87114,1.19607,0.65134,0.52682,0.56209,0.39245,1.29884,1.83132,1.68585,0.000395913,0.000395913,0.000395913
47,825.349,0.94265,0.8712,1.20023,0.62698,0.53678,0.56746,0.39685,1.27351,1.81389,1.66436,0.000388844,0.000388844,0.000388844
48,932.336,0.94289,0.85968,1.18811,0.63397,0.52655,0.56427,0.39572,1.27126,1.81901,1.66047,0.000381776,0.000381776,0.000381776
49,1046.83,0.94079,0.84929,1.18797,0.65974,0.49628,0.55226,0.3908,1.27329,1.92744,1.66078,0.000374707,0.000374707,0.000374707
50,1159.3,0.9319,0.83309,1.17995,0.67395,0.50106,0.56162,0.39379,1.26733,1.83396,1.65716,0.000367639,0.000367639,0.000367639
51,1268.98,0.93126,0.83727,1.1846,0.64837,0.50782,0.55795,0.39196,1.29316,1.81018,1.67602,0.00036057,0.00036057,0.00036057
52,1383.45,0.92335,0.82859,1.17375,0.66975,0.50136,0.56229,0.39502,1.2816,1.84602,1.66141,0.000353501,0.000353501,0.000353501
53,1503.57,0.92624,0.84178,1.1848,0.65653,0.50311,0.55844,0.39539,1.27739,1.84035,1.66431,0.000346433,0.000346433,0.000346433
54,1615.76,0.91523,0.81553,1.17506,0.68444,0.493,0.5602,0.39307,1.28161,1.87026,1.68231,0.000339364,0.000339364,0.000339364
55,1733.28,0.90187,0.80341,1.16315,0.63743,0.52477,0.57153,0.4004,1.27712,1.82845,1.66707,0.000332296,0.000332296,0.000332296
56,108.671,0.87193,0.76155,1.14436,0.6325,0.51035,0.56065,0.39491,1.2895,1.89289,1.68937,0.000325227,0.000325227,0.000325227
57,221.25,0.85605,0.74582,1.13672,0.66625,0.49246,0.55513,0.39654,1.27789,2.01004,1.68518,0.000318158,0.000318158,0.000318158
58,336.667,0.84002,0.73708,1.12845,0.63481,0.50485,0.54704,0.38693,1.30031,2.02122,1.70163,0.00031109,0.00031109,0.00031109
59,452.348,0.85019,0.73902,1.12953,0.67506,0.49353,0.55915,0.39308,1.29061,1.95215,1.70254,0.000304021,0.000304021,0.000304021
60,566.343,0.86606,0.76093,1.14397,0.65616,0.50726,0.55484,0.39325,1.28217,1.89353,1.69386,0.000296953,0.000296953,0.000296953
61,675.173,0.85279,0.74109,1.13762,0.66641,0.50704,0.56559,0.40205,1.28327,1.9455,1.68633,0.000289884,0.000289884,0.000289884
62,778.021,0.83986,0.73391,1.13281,0.66797,0.50961,0.56804,0.40274,1.28573,1.88174,1.70078,0.000282815,0.000282815,0.000282815
63,877.528,0.84143,0.73642,1.13319,0.65625,0.50669,0.56011,0.39651,1.28737,1.93418,1.69204,0.000275747,0.000275747,0.000275747
64,982.272,0.84329,0.73003,1.12476,0.66173,0.49934,0.55177,0.39109,1.27918,1.9399,1.68538,0.000268678,0.000268678,0.000268678
65,1101.66,0.84546,0.7263,1.12845,0.62626,0.51263,0.55592,0.39444,1.2942,2.0087,1.69983,0.00026161,0.00026161,0.00026161
66,1218.27,0.83559,0.7101,1.11806,0.66804,0.48957,0.54676,0.38427,1.30852,2.05692,1.70833,0.000254541,0.000254541,0.000254541
67,1327.27,0.83643,0.71622,1.1243,0.67191,0.49595,0.56361,0.39804,1.28639,1.98265,1.69131,0.000247472,0.000247472,0.000247472
68,1438.71,0.82765,0.6998,1.11554,0.67249,0.51031,0.56649,0.40253,1.28186,1.99753,1.68201,0.000240404,0.000240404,0.000240404
69,1549.47,0.82981,0.71267,1.12222,0.65787,0.51298,0.56522,0.40296,1.2734,1.94173,1.68441,0.000233335,0.000233335,0.000233335
70,1653.04,0.81896,0.68933,1.11309,0.67216,0.50739,0.5627,0.39751,1.27584,1.9805,1.6842,0.000226267,0.000226267,0.000226267
71,1767.38,0.81274,0.69072,1.10717,0.68524,0.50296,0.56612,0.4016,1.2708,1.93738,1.67951,0.000219198,0.000219198,0.000219198
72,1872.52,0.86761,0.74303,1.14376,0.66678,0.51007,0.56144,0.40114,1.265,1.9398,1.67699,0.000212129,0.000212129,0.000212129
73,1963.21,0.86646,0.74791,1.14166,0.66424,0.50493,0.55748,0.39877,1.28042,1.95517,1.68571,0.000205061,0.000205061,0.000205061
74,2060.79,0.86524,0.73015,1.13194,0.6577,0.51448,0.56168,0.3999,1.27398,1.93855,1.67624,0.000197992,0.000197992,0.000197992
75,2155.3,0.84399,0.71945,1.12651,0.64722,0.5153,0.56842,0.40468,1.27773,1.88519,1.68537,0.000190924,0.000190924,0.000190924
76,2243.58,0.85567,0.73234,1.13677,0.65523,0.504,0.55923,0.39885,1.27357,1.98369,1.67659,0.000183855,0.000183855,0.000183855
77,2348.1,0.8397,0.71856,1.1222,0.65489,0.51231,0.55937,0.40058,1.27586,1.93609,1.67261,0.000176786,0.000176786,0.000176786
