epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,146.718,1.83723,3.96708,2.0693,0.37759,0.16163,0.13076,0.05709,1.9601,3.48724,2.17953,0.000237209,0.000237209,0.000237209
2,295.498,1.7819,3.22299,2.00731,0.18377,0.22407,0.15098,0.06909,1.91892,3.35697,2.1552,0.000470505,0.000470505,0.000470505
3,445.111,1.75741,2.92198,2.01165,0.26166,0.30153,0.21394,0.10052,2.01453,3.72164,2.21656,0.000699088,0.000699088,0.000699088
4,581.417,1.75878,2.72169,2.00481,0.30018,0.26056,0.19803,0.08753,1.96969,3.23141,2.17206,0.000692794,0.000692794,0.000692794
5,728.869,1.74178,2.59543,1.98252,0.39809,0.26664,0.23749,0.10131,2.04254,2.99976,2.22897,0.000685726,0.000685726,0.000685726
6,874.432,1.70673,2.49244,1.96544,0.32186,0.27726,0.24386,0.11921,1.94601,2.95364,2.1397,0.000678657,0.000678657,0.000678657
7,1034.28,1.69102,2.41162,1.94327,0.38741,0.3404,0.29825,0.15547,1.81019,2.66717,2.0103,0.000671588,0.000671588,0.000671588
8,1182.56,1.67231,2.36602,1.92683,0.3976,0.33297,0.29323,0.1397,1.90351,2.6024,2.10266,0.00066452,0.00066452,0.00066452
9,1306.92,1.66397,2.3154,1.92965,0.47023,0.2946,0.28352,0.14463,1.91996,3.0061,2.13463,0.000657451,0.000657451,0.000657451
10,1430.38,1.64354,2.26217,1.90646,0.39657,0.31749,0.28971,0.14944,1.84314,2.75189,2.04872,0.000650383,0.000650383,0.000650383
11,1558.52,1.63743,2.23087,1.89093,0.39128,0.32897,0.29613,0.1486,1.88129,2.7117,2.07097,0.000643314,0.000643314,0.000643314
12,1683.31,1.61879,2.20036,1.88105,0.41643,0.34145,0.32918,0.15517,1.93621,2.61335,2.10964,0.000636245,0.000636245,0.000636245
