epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,3631.73,0.88528,0.88486,1.24176,0.76458,0.43902,0.53582,0.39805,1.20642,2.5799,1.66045,0.00406,0.00406,0.00406
62,3815.14,0.88455,0.88638,1.24036,0.78595,0.44028,0.53674,0.39895,1.2091,2.60688,1.66672,0.003961,0.003961,0.003961
63,3994.94,0.88162,0.87353,1.23501,0.75491,0.43256,0.53204,0.39586,1.20665,2.61986,1.65478,0.003862,0.003862,0.003862
64,4177.78,0.8791,0.87826,1.2346,0.75115,0.42806,0.53216,0.39868,1.20682,2.63386,1.65211,0.003763,0.003763,0.003763
65,4357.77,0.87518,0.8753,1.23613,0.75892,0.4296,0.53409,0.3983,1.20827,2.63358,1.65986,0.003664,0.003664,0.003664
66,4540.01,0.87599,0.8627,1.23225,0.74506,0.4328,0.53047,0.39553,1.20578,2.65462,1.66085,0.003565,0.003565,0.003565
67,4719.75,0.8658,0.84889,1.22809,0.75874,0.4294,0.5306,0.39732,1.20938,2.67165,1.66989,0.003466,0.003466,0.003466
68,4901.88,0.86111,0.84368,1.22711,0.7555,0.42617,0.53375,0.40066,1.20177,2.67238,1.66376,0.003367,0.003367,0.003367
69,5080.65,0.85917,0.83642,1.21824,0.75232,0.42159,0.52899,0.39774,1.20407,2.70216,1.66543,0.003268,0.003268,0.003268
70,5264.84,0.8551,0.833,1.21709,0.74751,0.4198,0.52928,0.3967,1.20675,2.69537,1.66856,0.003169,0.003169,0.003169
71,5443.28,0.85126,0.82905,1.21506,0.75564,0.42032,0.5298,0.3978,1.20842,2.69046,1.67009,0.00307,0.00307,0.00307
72,5626.67,0.83742,0.81549,1.20998,0.75603,0.42001,0.53546,0.40105,1.20827,2.67971,1.67016,0.002971,0.002971,0.002971
73,5808.8,0.83508,0.80003,1.20056,0.76363,0.41608,0.53456,0.40033,1.21398,2.7149,1.67568,0.002872,0.002872,0.002872
74,5992.3,0.83839,0.8127,1.20398,0.76502,0.41278,0.53598,0.40013,1.22236,2.75692,1.68856,0.002773,0.002773,0.002773
75,6170.7,0.83479,0.79841,1.20333,0.77618,0.41226,0.53302,0.39873,1.22017,2.77383,1.69022,0.002674,0.002674,0.002674
76,6354.17,0.82853,0.78803,1.19705,0.77335,0.41709,0.53374,0.40274,1.2212,2.77857,1.69174,0.002575,0.002575,0.002575
77,6533.78,0.82727,0.79127,1.20204,0.75504,0.4161,0.53266,0.40074,1.21952,2.77229,1.69367,0.002476,0.002476,0.002476
78,6717.45,0.81911,0.77845,1.19347,0.76435,0.41078,0.52956,0.39969,1.21843,2.77796,1.69673,0.002377,0.002377,0.002377
79,6902.2,0.82073,0.78167,1.19602,0.77472,0.40782,0.52987,0.39991,1.2171,2.792,1.69663,0.002278,0.002278,0.002278
80,7086.08,0.8137,0.76544,1.19121,0.78441,0.40707,0.5311,0.40215,1.21503,2.81003,1.69421,0.002179,0.002179,0.002179
81,7267.14,0.80911,0.76082,1.18796,0.7887,0.40572,0.53318,0.40394,1.21366,2.8147,1.69218,0.00208,0.00208,0.00208
82,7452.2,0.81211,0.76764,1.18857,0.79649,0.40482,0.53562,0.406,1.21151,2.81646,1.68919,0.001981,0.001981,0.001981
83,7633.5,0.81502,0.76144,1.18675,0.79895,0.40576,0.5361,0.40542,1.21088,2.81721,1.68901,0.001882,0.001882,0.001882
84,7816.77,0.81404,0.76583,1.18957,0.80246,0.40385,0.53288,0.40322,1.21207,2.83307,1.69051,0.001783,0.001783,0.001783
85,7999.28,0.8023,0.75291,1.18046,0.79842,0.40365,0.53177,0.40221,1.21416,2.84343,1.69084,0.001684,0.001684,0.001684
86,8187.76,0.80848,0.75569,1.18275,0.80617,0.40593,0.5343,0.4032,1.21491,2.84029,1.69166,0.001585,0.001585,0.001585
87,8369.61,0.79851,0.74221,1.17972,0.80806,0.40313,0.53616,0.40429,1.21702,2.85126,1.69298,0.001486,0.001486,0.001486
88,8553.28,0.79633,0.74233,1.17419,0.80745,0.40277,0.53839,0.40522,1.22089,2.86523,1.69848,0.001387,0.001387,0.001387
89,8735.63,0.79054,0.7279,1.17251,0.80663,0.39949,0.53801,0.40483,1.22139,2.87864,1.69832,0.001288,0.001288,0.001288
90,8921.48,0.78481,0.72012,1.16594,0.80504,0.3995,0.53622,0.40402,1.22419,2.89455,1.70144,0.001189,0.001189,0.001189
91,271.64,0.68113,0.54395,1.12008,0.80608,0.39854,0.53472,0.40371,1.22453,2.89064,1.70019,0.00109,0.00109,0.00109
92,459.5,0.67386,0.53076,1.11636,0.81152,0.3981,0.53355,0.40309,1.22509,2.89547,1.70093,0.000991,0.000991,0.000991
93,654.64,0.67009,0.52221,1.11094,0.81325,0.39547,0.53262,0.40218,1.22456,2.9056,1.70012,0.000892,0.000892,0.000892
94,847.418,0.6629,0.51236,1.10766,0.81506,0.39376,0.53209,0.4017,1.2234,2.91272,1.6996,0.000793,0.000793,0.000793
95,1061.89,0.65954,0.50576,1.1025,0.81666,0.39326,0.53278,0.40248,1.22262,2.92013,1.69921,0.000694,0.000694,0.000694
96,1276.14,0.65507,0.50023,1.10165,0.8211,0.3908,0.53156,0.40183,1.21956,2.92791,1.69603,0.000595,0.000595,0.000595
97,1495.92,0.64742,0.50099,1.09777,0.82032,0.38982,0.53293,0.40255,1.21936,2.9361,1.6968,0.000496,0.000496,0.000496
98,1725.74,0.64212,0.48798,1.09206,0.81594,0.38795,0.53204,0.40147,1.21883,2.94728,1.6966,0.000397,0.000397,0.000397
99,1952.81,0.63773,0.48348,1.09338,0.81625,0.38805,0.52969,0.40033,1.21955,2.95808,1.69751,0.000298,0.000298,0.000298
100,2177.97,0.6301,0.48082,1.0825,0.81704,0.38761,0.52863,0.3993,1.22,2.96788,1.69837,0.000199,0.000199,0.000199
