epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2847.73,1.54755,2.08657,1.78718,0.68112,0.46255,0.50143,0.31995,1.38303,2.4918,1.71979,0.0079705,0.0079705,0.0079705
43,3175.11,1.53369,2.08952,1.78263,0.68765,0.46403,0.50489,0.32125,1.40731,2.54611,1.75513,0.007921,0.007921,0.007921
44,3496.42,1.54526,2.10777,1.79207,0.68994,0.46639,0.51103,0.32547,1.38778,2.44163,1.72946,0.0078715,0.0078715,0.0078715
45,3791.85,1.53043,2.07366,1.78246,0.67648,0.46998,0.51323,0.32788,1.38041,2.48151,1.72022,0.007822,0.007822,0.007822
46,4111.87,1.53119,2.0722,1.78582,0.6817,0.46997,0.5118,0.3294,1.37614,2.51189,1.70762,0.0077725,0.0077725,0.0077725
47,4427.08,1.53412,2.04137,1.77355,0.68452,0.46957,0.50855,0.32639,1.38311,2.61523,1.72012,0.007723,0.007723,0.007723
48,304.151,1.49785,1.98815,1.75165,0.69326,0.4726,0.51333,0.32985,1.36689,2.57558,1.70132,0.0076735,0.0076735,0.0076735
49,606.032,1.50653,2.01338,1.75857,0.7132,0.47019,0.5152,0.33015,1.37403,2.59324,1.71014,0.007624,0.007624,0.007624
50,907.462,1.50349,2.01463,1.75637,0.70488,0.47945,0.51957,0.33238,1.37107,2.58422,1.71069,0.0075745,0.0075745,0.0075745
51,1214.44,1.50421,2.00238,1.75234,0.72396,0.47621,0.52036,0.33389,1.37268,2.5972,1.71025,0.007525,0.007525,0.007525
52,1522.47,1.50016,1.97971,1.75301,0.72726,0.47345,0.52233,0.33475,1.37341,2.58976,1.70367,0.0074755,0.0074755,0.0074755
53,1831,1.50383,1.99694,1.76149,0.71633,0.48029,0.52458,0.33718,1.36195,2.58409,1.69854,0.007426,0.007426,0.007426
54,2118.92,1.49769,1.96961,1.74291,0.71504,0.48488,0.52701,0.33858,1.35737,2.55996,1.69326,0.0073765,0.0073765,0.0073765
55,2420.48,1.49745,1.97551,1.74473,0.72343,0.48266,0.52689,0.3399,1.34873,2.54528,1.68024,0.007327,0.007327,0.007327
56,2724.44,1.49583,1.95004,1.73768,0.72514,0.48052,0.52703,0.34096,1.3408,2.54484,1.66577,0.0072775,0.0072775,0.0072775
57,3073.87,1.48767,1.95589,1.73217,0.7258,0.48584,0.52927,0.34433,1.33892,2.52265,1.66549,0.007228,0.007228,0.007228
58,3439.04,1.49773,1.97682,1.74361,0.73114,0.48455,0.53049,0.34546,1.3332,2.51167,1.66017,0.0071785,0.0071785,0.0071785
59,3828.13,1.48377,1.94657,1.73461,0.73553,0.4861,0.53246,0.34695,1.32936,2.52396,1.65617,0.007129,0.007129,0.007129
60,4190.45,1.48831,1.95709,1.7418,0.74525,0.48408,0.53395,0.34863,1.32522,2.50742,1.64914,0.0070795,0.0070795,0.0070795
61,4549.32,1.5002,1.94865,1.74167,0.72677,0.49014,0.53347,0.3486,1.3251,2.5216,1.65124,0.00703,0.00703,0.00703
62,309.822,1.4394,1.84788,1.69539,0.74128,0.48805,0.53533,0.35013,1.31805,2.51233,1.64466,0.0069805,0.0069805,0.0069805
63,277.208,1.42125,1.81367,1.67992,0.72943,0.4928,0.53619,0.35112,1.31541,2.50776,1.6419,0.006931,0.006931,0.006931
64,563.792,1.45932,1.88637,1.71245,0.73714,0.49116,0.53645,0.35086,1.31588,2.52857,1.64358,0.0068815,0.0068815,0.0068815
65,365.332,1.39698,1.77371,1.6622,0.73016,0.49275,0.53673,0.35116,1.31267,2.52527,1.64,0.006832,0.006832,0.006832
66,758.959,1.44842,1.86911,1.70166,0.73716,0.48912,0.53607,0.35132,1.31183,2.53765,1.63887,0.0067825,0.0067825,0.0067825
67,1089.07,1.46118,1.89993,1.71335,0.73378,0.49369,0.53669,0.35137,1.3124,2.54938,1.64055,0.006733,0.006733,0.006733
68,1412.59,1.45926,1.88452,1.70688,0.73843,0.49008,0.53813,0.35329,1.31212,2.55333,1.63996,0.0066835,0.0066835,0.0066835
69,1737.88,1.45791,1.87191,1.71008,0.73489,0.49348,0.53964,0.35421,1.31194,2.55573,1.63917,0.006634,0.006634,0.006634
