epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4282.3,1.54346,2.09633,1.78979,0.67416,0.46727,0.50938,0.32176,1.39986,2.37922,1.71421,0.005842,0.005842,0.005842
44,4669.66,1.52722,2.07002,1.7772,0.6686,0.47268,0.51575,0.32616,1.39035,2.35396,1.70934,0.005743,0.005743,0.005743
45,5054.8,1.52216,2.05364,1.7765,0.68208,0.47377,0.51441,0.3271,1.37912,2.42386,1.70211,0.005644,0.005644,0.005644
46,5446.21,1.52584,2.02674,1.76837,0.70111,0.46859,0.51632,0.32826,1.37469,2.46088,1.6997,0.005545,0.005545,0.005545
47,5833.62,1.51946,2.03893,1.76419,0.71605,0.46804,0.51977,0.32959,1.36656,2.42074,1.694,0.005446,0.005446,0.005446
48,6213.09,1.51429,2.01061,1.76076,0.70711,0.47272,0.52216,0.3329,1.35968,2.39211,1.68898,0.005347,0.005347,0.005347
49,6593.58,1.50714,1.99419,1.75094,0.70833,0.47607,0.52521,0.33642,1.34818,2.40175,1.67198,0.005248,0.005248,0.005248
50,6987.61,1.50396,1.98251,1.7439,0.70912,0.47773,0.52579,0.33819,1.34395,2.43311,1.66897,0.005149,0.005149,0.005149
51,7375.9,1.49938,1.97534,1.74696,0.70898,0.47863,0.527,0.34073,1.34357,2.45023,1.66623,0.00505,0.00505,0.00505
52,7765.22,1.50194,1.98498,1.74331,0.70981,0.48365,0.52988,0.34313,1.3344,2.43974,1.65577,0.004951,0.004951,0.004951
53,8174.96,1.49963,1.9632,1.74332,0.71762,0.48184,0.53181,0.34379,1.33503,2.43745,1.65618,0.004852,0.004852,0.004852
54,8568.79,1.49668,1.95735,1.73759,0.70886,0.48962,0.53254,0.34365,1.34233,2.42117,1.66163,0.004753,0.004753,0.004753
55,8958.51,1.48798,1.9564,1.73212,0.73412,0.48146,0.53471,0.34553,1.34312,2.42987,1.66423,0.004654,0.004654,0.004654
56,9338.15,1.48849,1.93559,1.73075,0.73812,0.48243,0.53503,0.34775,1.33987,2.44464,1.66243,0.004555,0.004555,0.004555
57,9727.94,1.48137,1.92137,1.72368,0.7328,0.48415,0.53596,0.34878,1.33695,2.44633,1.65856,0.004456,0.004456,0.004456
58,10117,1.48217,1.90872,1.72588,0.73505,0.48794,0.53815,0.35,1.33198,2.43424,1.65168,0.004357,0.004357,0.004357
59,10496,1.47244,1.91197,1.71724,0.73771,0.48819,0.53955,0.3533,1.32443,2.42137,1.64453,0.004258,0.004258,0.004258
60,10874,1.47226,1.88842,1.71466,0.7454,0.48839,0.54019,0.35433,1.32158,2.43595,1.64415,0.004159,0.004159,0.004159
61,11253.7,1.46744,1.88931,1.70717,0.74379,0.49218,0.54279,0.35587,1.31682,2.42103,1.64094,0.00406,0.00406,0.00406
62,11640.8,1.47078,1.87317,1.71628,0.74281,0.49259,0.54373,0.35687,1.31663,2.42299,1.64123,0.003961,0.003961,0.003961
63,12026.1,1.45857,1.86435,1.70681,0.74496,0.49266,0.54553,0.35901,1.31455,2.42421,1.64033,0.003862,0.003862,0.003862
64,12406.6,1.45711,1.84856,1.70401,0.74165,0.49348,0.54583,0.35988,1.31099,2.42346,1.63688,0.003763,0.003763,0.003763
65,12791,1.45605,1.8604,1.69534,0.74564,0.49351,0.54602,0.36096,1.31032,2.43561,1.63743,0.003664,0.003664,0.003664
66,13188.4,1.4521,1.84824,1.69353,0.74414,0.4962,0.54752,0.36116,1.3068,2.44765,1.63622,0.003565,0.003565,0.003565
67,13575.9,1.45288,1.84275,1.69497,0.74241,0.497,0.54784,0.36156,1.30428,2.45902,1.63377,0.003466,0.003466,0.003466
68,13954.1,1.44523,1.82038,1.68739,0.74979,0.49539,0.54874,0.36228,1.30346,2.46735,1.63376,0.003367,0.003367,0.003367
69,14372.8,1.44149,1.81168,1.68184,0.75114,0.49455,0.5497,0.36384,1.29676,2.45541,1.62763,0.003268,0.003268,0.003268
70,14769.2,1.44387,1.81579,1.68651,0.75132,0.49632,0.55097,0.36511,1.29083,2.45538,1.62185,0.003169,0.003169,0.003169
71,15148.6,1.43462,1.79798,1.67099,0.74827,0.49855,0.5522,0.36618,1.28787,2.45232,1.61848,0.00307,0.00307,0.00307
72,15531.6,1.43781,1.80221,1.67906,0.73921,0.50445,0.55315,0.36726,1.2846,2.44626,1.61408,0.002971,0.002971,0.002971
73,15920,1.42769,1.78818,1.67092,0.74677,0.50374,0.5538,0.36848,1.28156,2.44172,1.61127,0.002872,0.002872,0.002872
74,16306.8,1.4216,1.78447,1.67265,0.75022,0.50265,0.55495,0.37,1.27733,2.43894,1.60751,0.002773,0.002773,0.002773
75,16700.9,1.41887,1.76221,1.66392,0.75135,0.50321,0.55567,0.3709,1.27361,2.44171,1.60418,0.002674,0.002674,0.002674
76,17085,1.42001,1.75529,1.65931,0.75331,0.50158,0.55589,0.37151,1.27052,2.44318,1.60062,0.002575,0.002575,0.002575
77,17466.4,1.41291,1.74241,1.65469,0.75465,0.50062,0.55589,0.37187,1.26891,2.44392,1.59839,0.002476,0.002476,0.002476
78,17868.3,1.40836,1.74904,1.65371,0.7596,0.49928,0.55661,0.37261,1.26633,2.4404,1.59606,0.002377,0.002377,0.002377
