epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.6153,0.96848,0.9179,1.2172,0.54504,0.42578,0.44,0.2886,1.43661,2.16229,1.79183,0.000237131,0.000237131,0.000237131
2,191.277,1.026,1.02214,1.25736,0.48579,0.3952,0.39468,0.25602,1.47036,2.3414,1.82968,0.000470428,0.000470428,0.000470428
3,281.349,1.07606,1.12019,1.2912,0.46287,0.38444,0.37943,0.24022,1.56165,2.30401,1.90769,0.000699011,0.000699011,0.000699011
4,378.996,1.10015,1.17242,1.31096,0.42358,0.34935,0.34166,0.21421,1.57388,2.57297,1.88895,0.000692794,0.000692794,0.000692794
5,475.259,1.12264,1.19344,1.3297,0.4757,0.39536,0.39049,0.25266,1.49639,2.28156,1.83418,0.000685726,0.000685726,0.000685726
6,566.277,1.11936,1.18153,1.33089,0.47419,0.38601,0.38318,0.23992,1.5231,2.26617,1.85206,0.000678657,0.000678657,0.000678657
7,672.435,1.11114,1.1881,1.32418,0.47871,0.37497,0.36751,0.22993,1.55303,2.31429,1.87581,0.000671588,0.000671588,0.000671588
8,775.738,1.11923,1.19928,1.33858,0.53006,0.39073,0.41485,0.26706,1.45609,2.07869,1.80233,0.00066452,0.00066452,0.00066452
9,872.866,1.1255,1.16889,1.32558,0.56476,0.37064,0.40546,0.25907,1.48878,2.23695,1.828,0.000657451,0.000657451,0.000657451
10,973.463,1.11811,1.16734,1.32374,0.50986,0.44041,0.44689,0.28279,1.49342,2.06722,1.83115,0.000650383,0.000650383,0.000650383
11,1072.01,1.10751,1.1609,1.31024,0.52734,0.42439,0.43266,0.2721,1.48475,2.12586,1.81769,0.000643314,0.000643314,0.000643314
12,1169.98,1.11522,1.15908,1.3188,0.52814,0.38728,0.41592,0.26529,1.47229,2.24259,1.84751,0.000636245,0.000636245,0.000636245
13,1277.07,1.09564,1.14546,1.30372,0.49356,0.37421,0.38287,0.24523,1.54898,2.36517,1.88731,0.000629177,0.000629177,0.000629177
14,1377.44,1.0969,1.14849,1.31266,0.49817,0.39945,0.39971,0.25428,1.51135,2.21398,1.85486,0.000622108,0.000622108,0.000622108
15,1473.3,1.08874,1.11796,1.30006,0.46051,0.37254,0.36982,0.23299,1.51442,2.42897,1.83241,0.00061504,0.00061504,0.00061504
16,1574.78,1.07061,1.10466,1.28607,0.54632,0.39728,0.41474,0.26463,1.52934,2.15072,1.84432,0.000607971,0.000607971,0.000607971
17,1672.53,1.08198,1.1098,1.3019,0.50386,0.38635,0.39743,0.2538,1.48888,2.30708,1.83952,0.000600902,0.000600902,0.000600902
18,1763.11,1.07551,1.10018,1.29384,0.44967,0.40711,0.39698,0.25938,1.48792,2.31259,1.84619,0.000593834,0.000593834,0.000593834
19,1876.8,1.07741,1.08104,1.28638,0.50075,0.41266,0.42292,0.27401,1.47697,2.24047,1.81352,0.000586765,0.000586765,0.000586765
20,1990.46,1.06122,1.06599,1.28099,0.48202,0.38275,0.37621,0.23572,1.53094,2.37897,1.85705,0.000579697,0.000579697,0.000579697
21,2104.18,1.07127,1.08109,1.28837,0.54389,0.38227,0.4116,0.26913,1.43708,2.18392,1.7843,0.000572628,0.000572628,0.000572628
22,2215.78,1.04824,1.04952,1.2688,0.50989,0.41255,0.42303,0.27164,1.49398,2.25193,1.82255,0.000565559,0.000565559,0.000565559
23,2328.88,1.05286,1.05726,1.27993,0.50124,0.41079,0.41112,0.26662,1.48995,2.27187,1.81912,0.000558491,0.000558491,0.000558491
24,2439.96,1.05064,1.0406,1.26686,0.54082,0.38784,0.41341,0.26686,1.48892,2.32348,1.81754,0.000551422,0.000551422,0.000551422
25,2556.52,1.02784,1.02512,1.25568,0.54402,0.4059,0.43189,0.28231,1.44467,2.1597,1.79363,0.000544354,0.000544354,0.000544354
26,2673.74,1.03836,1.02546,1.2582,0.51428,0.41711,0.42694,0.27735,1.49065,2.24716,1.81192,0.000537285,0.000537285,0.000537285
27,2778.98,1.03273,1.02062,1.25666,0.5181,0.34278,0.36702,0.23526,1.56786,2.62007,1.90518,0.000530216,0.000530216,0.000530216
28,2896.29,1.04817,1.04008,1.26592,0.51883,0.42463,0.44014,0.28582,1.47126,2.16151,1.81247,0.000523148,0.000523148,0.000523148
29,3021.8,1.02527,1.00286,1.25366,0.52206,0.38099,0.39239,0.25812,1.48858,2.38242,1.82601,0.000516079,0.000516079,0.000516079
30,3152.46,1.03489,0.99725,1.25198,0.58238,0.40304,0.44364,0.29159,1.45076,2.14029,1.80305,0.000509011,0.000509011,0.000509011
31,3275.71,1.01921,0.98892,1.24942,0.52349,0.40619,0.41245,0.27388,1.48328,2.27749,1.82615,0.000501942,0.000501942,0.000501942
32,3406.1,1.01408,0.99027,1.24561,0.49528,0.40658,0.41444,0.27579,1.46368,2.29269,1.81122,0.000494873,0.000494873,0.000494873
33,3524.14,1.00198,0.97466,1.23813,0.56803,0.38951,0.42337,0.27918,1.44077,2.2097,1.80237,0.000487805,0.000487805,0.000487805
