epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4230.03,1.50253,1.88948,1.68739,0.46892,0.39995,0.38011,0.22735,1.59757,2.14815,1.91671,0.000424187,0.000424187,0.000424187
43,4331.34,1.48912,1.85483,1.66957,0.48434,0.41126,0.39209,0.23578,1.58727,2.0953,1.91052,0.000417119,0.000417119,0.000417119
44,4436.74,1.47566,1.84663,1.66391,0.47996,0.39938,0.38642,0.23481,1.55168,2.12463,1.88353,0.00041005,0.00041005,0.00041005
45,4541.12,1.46583,1.82719,1.65401,0.51598,0.37818,0.36108,0.2171,1.56062,2.1585,1.91832,0.000402982,0.000402982,0.000402982
46,4639.99,1.46888,1.8237,1.65245,0.50717,0.4485,0.42384,0.25882,1.52081,1.95129,1.86226,0.000395913,0.000395913,0.000395913
47,4738.46,1.46486,1.79997,1.65723,0.52985,0.3845,0.40557,0.24261,1.52926,2.07374,1.87436,0.000388844,0.000388844,0.000388844
48,4842.11,1.46519,1.81179,1.65819,0.46923,0.37021,0.34836,0.204,1.60753,2.22254,1.96057,0.000381776,0.000381776,0.000381776
49,4944.92,1.45866,1.81583,1.64382,0.44021,0.39222,0.35961,0.21495,1.55902,2.14617,1.91174,0.000374707,0.000374707,0.000374707
50,5045.84,1.46007,1.76977,1.63838,0.49474,0.42221,0.41471,0.25323,1.51205,1.96287,1.86403,0.000367639,0.000367639,0.000367639
51,163.04,1.38927,1.58743,1.72083,0.51422,0.43407,0.41398,0.24319,1.56537,2.03818,1.88057,0.00036057,0.00036057,0.00036057
52,263.039,1.3778,1.55059,1.70981,0.52078,0.42294,0.42312,0.25796,1.51933,1.98559,1.87953,0.000353501,0.000353501,0.000353501
53,363.616,1.37333,1.54033,1.71377,0.45156,0.37585,0.37149,0.22463,1.54966,2.12172,1.90517,0.000346433,0.000346433,0.000346433
54,460.262,1.36297,1.50481,1.69681,0.51664,0.39548,0.39763,0.24692,1.51708,2.04109,1.88526,0.000339364,0.000339364,0.000339364
